"City", "Region", "Country", "AirQuality", "WaterPollution"
"Laixi", "Shandong", "People's Republic of China", 0, 50
"Kluang", "Johor", "Malaysia", 75, 100
"Surin", "Surin", "Thailand", 75, 50
"Yala", "Yala", "Thailand", 70.83333333333334, 50
"Ratchaburi", "Ratchaburi", "Thailand", 35, 0
"Phrae", "Phrae", "Thailand", 12.5, 50
"Si Sa Ket", "Si Sa Ket", "Thailand", 75, 25
"Phetchabun", "Phetchabun", "Thailand", 58.333333333333336, 50
"Diego Martin", "Diego Martin Regional Corporation", "Trinidad and Tobago", 100, 50
"Ohrid", "Ohrid Municipality", "North Macedonia", 82.14285714285714, 28.333333333333332
"Masterton", "Wellington Region", "New Zealand", 85.71428571428572, 33.333333333333336
"Dondo", "Sofala", "Mozambique", 50, 100
"Moca", "Espaillat Province", "Dominican Republic", 0, 25
"Rushan", "Shandong", "People's Republic of China", 0, 50
"Chakwal", "Punjab", "Pakistan", 50, 50
"Houston", "British Columbia", "Canada", 100, 50
"Sechelt", "British Columbia", "Canada", 75, 0
"Dibrugarh", "Assam", "India", 51.78571428571429, 44.44444444444444
"Salalah", "", "Oman", 81.25, 56.25
"Kalutara", "Western Province", "Sri Lanka", 75, 75
"Lomnice nad Popelkou", "", "Czech Republic", 75, 50
"Karratha", "Western Australia", "Australia", 100, 0
"Jurong", "Jiangsu", "People's Republic of China", 0, 50
"Marsh Harbour", "Central Abaco", "The Bahamas", 50, 75
"Romford", "England", "United Kingdom", 75, 0
"Nuwara Eliya", "Central Province", "Sri Lanka", 83.33333333333333, 16.666666666666668
"Shouguang", "Shandong", "People's Republic of China", 0, 50
"Samut Sakhon", "Samut Sakhon", "Thailand", 14.285714285714285, 75
"Ashland", "Massachusetts", "United States of America", 100, 50
"Okotoks", "Alberta", "Canada", 100, 12.5
"Liyang", "Jiangsu", "People's Republic of China", 0, 50
"Rocky Mount", "Virginia", "United States of America", 50, 75
"Herndon", "Virginia", "United States of America", 50, 25
"Amherst", "Virginia", "United States of America", 100, 50
"Christiansburg", "Virginia", "United States of America", 75, 100
"Highgate", "", "Jamaica", 75, 25
"Watertown", "New York", "United States of America", 62.5, 37.5
"Ewarton", "Middlesex County", "Jamaica", 75, 50
"Liberia", "Guanacaste Province", "Costa Rica", 100, 0
"Ubari", "Wadi al Hayaa District", "Libya", 0, 100
"Newcastle upon Tyne", "England", "United Kingdom", 73.14814814814815, 20.238095238095237
"Tamworth", "New South Wales", "Australia", 100, 25
"Parksville", "British Columbia", "Canada", 80, 0
"Chaguanas", "", "Trinidad and Tobago", 20, 70
"Dhangadhi", "", "Nepal", 62.5, 37.5
"Rohtak", "Haryana", "India", 50, 25
"Muzaffarpur", "Bihar", "India", 17.59259259259259, 57.608695652173914
"Knutsford", "England", "United Kingdom", 100, 0
"Richards Bay", "KwaZulu-Natal", "South Africa", 75, 25
"Gannan", "Heilongjiang", "People's Republic of China", 0, 50
"Spring Hill", "Tennessee", "United States of America", 87.5, 25
"Airway Heights", "Washington", "United States of America", 100, 0
"Yelm", "Washington", "United States of America", 50, 50
"Sequim", "Washington", "United States of America", 100, 25
"Brier", "Washington", "United States of America", 100, 0
"Kirtipur", "Bagmati", "Nepal", 62.5, 50
"Katoomba", "New South Wales", "Australia", 100, 0
"Siddharthanagar", "", "Nepal", 25, 75
"Goose Creek", "South Carolina", "United States of America", 100, 0
"Atlantida", "Canelones Department", "Uruguay", 66.66666666666666, 33.333333333333336
"Gympie", "Queensland", "Australia", 62.5, 62.5
"Punta Cana", "La Altagracia Province", "Dominican Republic", 40.625, 65.625
"Waterloo", "Wisconsin", "United States of America", 100, 50
"Neenah", "Wisconsin", "United States of America", 50, 0
"Kempton Park", "Gauteng", "South Africa", 37.5, 50
"Hempstead", "New York", "United States of America", 100, 50
"Smithtown", "New York", "United States of America", 100, 50
"Hella", "", "Iceland", 100, 0
"Hermanus", "Western Cape", "South Africa", 100, 0
"Rio de Mouro", "Lisbon", "Portugal", 100, 50
"Temara", "Rabat-Sale-Kenitra", "Morocco", 75, 25
"Atibaia", "Sao Paulo", "Brazil", 75, 25
"Alberton", "Gauteng", "South Africa", 28.125, 59.375
"Yorkton", "Saskatchewan", "Canada", 100, 0
"Hyderabad", "", "Pakistan", 50, 59.09090909090909
"Plymouth", "Michigan", "United States of America", 50, 50
"Woodstock", "Ontario", "Canada", 50, 50
"Parnaiba", "Piaui", "Brazil", 100, 75
"Worcester", "England", "United Kingdom", 83.33333333333333, 16.666666666666668
"Khenchela", "Khenchela Province", "Algeria", 100, 0
"Stony Hill", "", "Jamaica", 100, 0
"May Pen", "Middlesex County", "Jamaica", 68.75, 18.75
"Madaba", "Madaba Governorate", "Jordan", 37.5, 75
"Panevezys", "", "Lithuania", 70, 40
"St. Paul", "Alberta", "Canada", 100, 0
"Islip", "New York", "United States of America", 75, 25
"Linhares", "Espirito Santo", "Brazil", 100, 100
"Banepa", "Bagmati", "Nepal", 0, 100
"Woodburn", "Oregon", "United States of America", 100, 0
"Riffa", "Southern Governorate", "Bahrain", 32.69230769230769, 53.125
"Purnia", "Bihar", "India", 100, 50
"Nandyal", "", "India", 12.5, 75
"Wardha", "Maharashtra", "India", 50, 50
"Hisar", "Haryana", "India", 29.629629629629626, 46.15384615384615
"Ponca City", "Oklahoma", "United States of America", 100, 50
"Pilar", "Buenos Aires Province", "Argentina", 75, 100
"Portsmouth", "Rhode Island", "United States of America", 100, 0
"Rio das Ostras", "Rio de Janeiro", "Brazil", 25, 100
"Kretinga", "", "Lithuania", 75, 50
"Anand", "Gujarat", "India", 78.84615384615384, 45.45454545454545
"La Libertad", "Santa Elena Province", "Ecuador", 75, 100
"La Piedad", "Michoacan", "Mexico", 50, 100
"Mandeville", "Middlesex County", "Jamaica", 62.5, 12.5
"Trail", "British Columbia", "Canada", 100, 0
"Fresnillo", "Zacatecas", "Mexico", 75, 25
"Lephalale", "Limpopo", "South Africa", 62.5, 50
"Lisburn", "Northern Ireland", "United Kingdom", 75, 25
"Muar", "Johor", "Malaysia", 25, 50
"Zeeland", "Michigan", "United States of America", 100, 0
"Piedras Negras", "Coahuila", "Mexico", 75, 25
"Roanoke", "Indiana", "United States of America", 95.45454545454545, 35.714285714285715
"Weirton", "West Virginia", "United States of America", 62.5, 50
"Revelstoke", "British Columbia", "Canada", 100, 50
"Vieira de Leiria", "Leiria", "Portugal", 87.5, 50
"Detroit Lakes", "Minnesota", "United States of America", 100, 50
"Waterford", "Connecticut", "United States of America", 25, 50
"Deltona", "Florida", "United States of America", 87.5, 75
"Melfort", "Saskatchewan", "Canada", 100, 0
"Morehead", "Kentucky", "United States of America", 100, 25
"Ustrzyki Dolne", "Podkarpackie Voivodeship", "Poland", 70, 0
"Nizwa", "Ad Dakhiliyah Governorate", "Oman", 100, 100
"Navsari", "Gujarat", "India", 68.75, 54.54545454545454
"Birmingham", "Iowa", "United States of America", 71.05263157894737, 31.666666666666664
"Waldorf", "Minnesota", "United States of America", 100, 75
"Tenali", "Andhra Pradesh", "India", 71.42857142857143, 58.333333333333336
"San Pedro Garza Garcia", "Nuevo Leon", "Mexico", 46.875, 12.5
"Kajang", "Selangor", "Malaysia", 50, 50
"Leawood", "Kansas", "United States of America", 50, 75
"Mohali", "Punjab", "India", 87.5, 75
"Nalgonda", "Telangana", "India", 75, 75
"Lakeport", "California", "United States of America", 100, 50
"Jackson", "California", "United States of America", 100, 50
"Attock", "Punjab", "Pakistan", 75, 50
"Upland", "Indiana", "United States of America", 62.5, 50
"San Juan", "San Juan-Laventille", "Trinidad and Tobago", 25, 25
"Medea", "Medea Province", "Algeria", 50, 50
"Elko", "South Carolina", "United States of America", 100, 25
"Cutler Bay", "Florida", "United States of America", 100, 25
"Kareli", "Shida Kartli", "Georgia", 0, 50
"Greenville", "North Carolina", "United States of America", 90, 25
"Narayanganj", "Dhaka Division", "Bangladesh", 6.25, 93.75
"Hun", "Jufra", "Libya", 100, 0
"Vadnais Heights", "Minnesota", "United States of America", 100, 50
"Hinesville", "Georgia", "United States of America", 75, 25
"Abington", "Massachusetts", "United States of America", 100, 50
"Williston", "North Dakota", "United States of America", 85, 75
"Fairmont", "West Virginia", "United States of America", 100, 50
"Warner Robins", "Georgia", "United States of America", 100, 37.5
"Korba", "Chhattisgarh", "India", 43.75, 43.75
"Elkhart", "Indiana", "United States of America", 87.5, 50
"Frankfort", "Indiana", "United States of America", 50, 75
"La Porte", "Indiana", "United States of America", 87.5, 50
"Takoradi", "Western Region", "Ghana", 75, 50
"Hounslow", "England", "United Kingdom", 0, 50
"Sanford", "North Carolina", "United States of America", 100, 50
"Spruce Pine", "North Carolina", "United States of America", 100, 0
"Yanceyville", "North Carolina", "United States of America", 87.5, 50
"Mooresville", "North Carolina", "United States of America", 100, 25
"Hope Mills", "North Carolina", "United States of America", 100, 50
"Hickory", "North Carolina", "United States of America", 100, 50
"Bryson City", "North Carolina", "United States of America", 87.5, 50
"Williams Lake", "British Columbia", "Canada", 75, 75
"Torpoint", "England", "United Kingdom", 100, 50
"Palanga", "", "Lithuania", 100, 50
"Buffalo", "North Dakota", "United States of America", 100, 50
"Beaver Dam", "Kentucky", "United States of America", 100, 50
"Pingdu", "Shandong", "People's Republic of China", 0, 50
"Chesterfield", "South Carolina", "United States of America", 100, 25
"Quesnel", "British Columbia", "Canada", 100, 50
"Stone Mountain", "Georgia", "United States of America", 0, 100
"Astoria", "Illinois", "United States of America", 37.5, 62.5
"Ellsworth", "Maine", "United States of America", 100, 50
"Swampscott", "Massachusetts", "United States of America", 100, 50
"San Jose del Cabo", "Baja California Sur", "Mexico", 100, 25
"Secunda", "Mpumalanga", "South Africa", 9.090909090909088, 60.71428571428571
"Litija", "Litija Municipality", "Slovenia", 50, 0
"Ras al-Khaimah", "Emirate of Ras Al Khaimah", "United Arab Emirates", 57.14285714285714, 29.6875
"Seminole", "Florida", "United States of America", 100, 0
"Zephyrhills", "Florida", "United States of America", 25, 50
"Bukit Mertajam", "Penang", "Malaysia", 62.5, 62.5
"California", "Kentucky", "United States of America", 0, 100
"San Isidro", "Buenos Aires Province", "Argentina", 100, 0
"Gettysburg", "South Dakota", "United States of America", 75, 75
"KwaMhlanga", "Mpumalanga", "South Africa", 50, 50
"Bajos de Haina", "", "Dominican Republic", 0, 100
"Croydon", "England", "United Kingdom", 45, 45
"Parry Sound", "Ontario", "Canada", 100, 50
"Telsiai", "", "Lithuania", 50, 75
"Beloit", "Kansas", "United States of America", 50, 62.5
"Willoughby", "Ohio", "United States of America", 75, 0
"Mansfield", "Georgia", "United States of America", 0, 50
"Tinsukia", "Assam", "India", 0, 75
"Ithaca", "Michigan", "United States of America", 93.75, 40.625
"Wayne", "West Virginia", "United States of America", 87.5, 50
"El Progreso", "Yoro Department", "Honduras", 25, 100
"Banstead", "England", "United Kingdom", 100, 0
"Bourne", "Massachusetts", "United States of America", 75, 25
"Nalaikh", "", "Mongolia", 50, 50
"Holetown", "Saint James", "Barbados", 100, 50
"Skikda", "Skikda Province", "Algeria", 0, 100
"Randburg", "Gauteng", "South Africa", 83.33333333333333, 33.333333333333336
"Ilford", "England", "United Kingdom", 0, 25
"Longmeadow", "Massachusetts", "United States of America", 75, 25
"Owosso", "Michigan", "United States of America", 75, 100
"Kingston upon Thames", "England", "United Kingdom", 81.25, 33.333333333333336
"Amherst", "New Hampshire", "United States of America", 100, 50
"Port Hawkesbury", "Nova Scotia", "Canada", 100, 50
"Taourirt", "Oriental", "Morocco", 100, 100
"Hampton", "South Carolina", "United States of America", 37.5, 50
"Bowral", "New South Wales", "Australia", 75, 33.333333333333336
"Oakland", "Tennessee", "United States of America", 100, 0
"Arlington", "Kansas", "United States of America", 66.66666666666666, 16.666666666666668
"Lewisburg", "Tennessee", "United States of America", 100, 50
"Sidi Slimane", "Rabat-Sale-Kenitra", "Morocco", 75, 50
"Clarksville", "Indiana", "United States of America", 95, 0
"Kyaukpyu", "", "Myanmar", 0, 50
"Orillia", "Ontario", "Canada", 100, 0
"Ait Melloul", "Souss-Massa", "Morocco", 100, 0
"Ashburn", "Georgia", "United States of America", 60, 25
"Taupo", "Bay of Plenty Region", "New Zealand", 100, 25
"Franklin", "West Virginia", "United States of America", 100, 0
"Decatur", "Tennessee", "United States of America", 75, 100
"Bridgewater", "Connecticut", "United States of America", 87.5, 50
"Cookeville", "Tennessee", "United States of America", 100, 50
"Chafford Hundred", "England", "United Kingdom", 82.14285714285714, 50
"Peachtree City", "Georgia", "United States of America", 50, 50
"Pardes Hanna-Karkur", "", "Israel", 25, 50
"Syracuse", "Indiana", "United States of America", 75, 50
"Mandeville", "Louisiana", "United States of America", 75, 75
"Lynchburg", "South Carolina", "United States of America", 100, 0
"Holderness", "New Hampshire", "United States of America", 100, 50
"Speightstown", "Saint Peter", "Barbados", 75, 75
"Long Island", "Kansas", "United States of America", 87.5, 25
"Aconibe", "", "Equatorial Guinea", 0, 100
"Yreka", "California", "United States of America", 100, 50
"Tyngsborough", "Massachusetts", "United States of America", 100, 50
"Sirajganj", "Rajshahi Division", "Bangladesh", 100, 75
"Mirpur", "", "Pakistan", 66.66666666666666, 100
"Huntingdon", "Tennessee", "United States of America", 75, 50
"Couva", "Couva-Tabaquite-Talparo", "Trinidad and Tobago", 43.75, 43.75
"Talanga", "Francisco Morazan Department", "Honduras", 50, 50
"Seaside", "Oregon", "United States of America", 100, 0
"Pooler", "Georgia", "United States of America", 75, 25
"Cankuzo", "Cankuzo Province", "Burundi", 0, 100
"Arendal", "Agder", "Norway", 87.5, 0
"Edison", "Georgia", "United States of America", 75, 25
"Greater Noida", "Uttar Pradesh", "India", 25, 100
"Las Tablas", "Los Santos Province", "Panama", 100, 0
"Topsham", "Maine", "United States of America", 100, 50
"Alwar", "Rajasthan", "India", 37.5, 55.769230769230774
"Frederick", "South Dakota", "United States of America", 91.66666666666667, 33.333333333333336
"Manistee", "Michigan", "United States of America", 100, 50
"Allegan", "Michigan", "United States of America", 100, 0
"Bayla", "Bari", "Somalia", 100, 0
"Richland", "Oregon", "United States of America", 100, 0
"Rumford", "Maine", "United States of America", 100, 50
"Nnewi", "", "Nigeria", 12.5, 50
"Djelfa", "Djelfa Province", "Algeria", 50, 62.5
"Pikeville", "Kentucky", "United States of America", 100, 50
"Douglasville", "Georgia", "United States of America", 25, 75
"Batu Pahat", "Johor", "Malaysia", 75, 100
"Bowmanville", "Ontario", "Canada", 0, 100
"Sangre Grande", "Sangre Grande Regional Corporation", "Trinidad and Tobago", 75, 75
"Chesapeake", "West Virginia", "United States of America", 100, 37.5
"Brandon", "Vermont", "United States of America", 100, 0
"Salmon Arm", "British Columbia", "Canada", 25, 75
"Yorkville", "Tennessee", "United States of America", 100, 0
"Fredericksburg", "Indiana", "United States of America", 100, 25
"Simcoe", "Ontario", "Canada", 100, 50
"Utica", "Indiana", "United States of America", 93.75, 37.5
"Grenville", "Saint Andrew Parish", "Grenada", 66.66666666666666, 58.333333333333336
"Guntur", "", "India", 38.54166666666667, 57.89473684210527
"Manassas", "Georgia", "United States of America", 87.5, 0
"Gadsden", "Tennessee", "United States of America", 87.5, 75
"Bomassa", "Sangha Department", "Republic of the Congo", 0, 100
"Hlatikulu", "Shiselweni District", "Eswatini", 87.5, 62.5
"Deep River", "Ontario", "Canada", 100, 50
"Rutherford", "Tennessee", "United States of America", 0, 100
"Merimbula", "New South Wales", "Australia", 100, 0
"Norman Wells", "Northwest Territories", "Canada", 100, 50
"Braga", "Braga", "Portugal", 85.29411764705883, 25
"Leiria", "Leiria", "Portugal", 89.28571428571428, 28.57142857142857
"Matosinhos", "Porto", "Portugal", 37.5, 62.5
"Pak Kret", "Nonthaburi", "Thailand", 40.625, 87.5
"Kristiansund", "More og Romsdal", "Norway", 75, 0
"Robe", "", "Ethiopia", 75, 75
"Willimantic", "Maine", "United States of America", 100, 50
"Middlesex", "Vermont", "United States of America", 83.33333333333333, 50
"Somerset", "Vermont", "United States of America", 100, 50
"Siparia", "Siparia Regional Corporation", "Trinidad and Tobago", 62.5, 50
"Carlisle", "New York", "United States of America", 100, 50
"Al Jubayhah", "Amman Governorate", "Jordan", 75, 37.5
"Vizianagaram", "Andhra Pradesh", "India", 58.333333333333336, 58.333333333333336
"Kurnool", "", "India", 43.333333333333336, 65.9090909090909
"New Windsor", "New York", "United States of America", 100, 50
"Taylor", "New York", "United States of America", 87.5, 50
